0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.06486666947603226,-0.1307266354560852,-0.02532883733510971,-0.13396278023719788,-0.12646816670894623,-0.20027557015419006,0.13094736635684967,-0.07646030187606812,0.05047868937253952,-0.0795140191912651,0.11068398505449295,0.10901603102684021,-0.01150978822261095,0.08630559593439102,0.183095782995224,0.02741246484220028
0.07622091472148895,-0.042909152805805206,0.14823293685913086,-0.06971575319766998,-0.11318718641996384,-0.14798468351364136,-0.055049922317266464,0.1421811878681183,0.241530641913414,0.14391696453094482,-0.04087469354271889,0.10592415183782578,-0.14751394093036652,0.03481932356953621,-0.062445756047964096,0.07108031958341599
-0.03572430834174156,0.006968365050852299,-0.10001541674137115,0.15805241465568542,0.05614651367068291,0.13730376958847046,0.04346994310617447,-0.19610022008419037,-0.03194070979952812,-0.04624214023351669,-0.020016521215438843,-0.0190882608294487,0.10640309751033783,0.2307620495557785,0.1858411431312561,-0.08052763342857361
0.0188972819596529,-0.07126724720001221,-0.023220397531986237,0.07152897864580154,-0.022847067564725876,0.0005105950403958559,-0.007729219272732735,-0.03177111595869064,0.2032528668642044,0.11356797069311142,-0.05815001577138901,0.07970888167619705,0.010464977473020554,0.3229251503944397,0.07917692512273788,-0.04526030272245407
-0.0007544782711192966,-0.1551082283258438,-0.07980162650346756,-0.09347154945135117,-0.1338316798210144,-0.1628141701221466,0.15685947239398956,-0.13242755830287933,-0.05952424556016922,-0.15285205841064453,0.12039508670568466,0.0732259601354599,0.06388428807258606,0.034740012139081955,0.21832120418548584,0.0081110130995512
0.06921962648630142,-0.07085449248552322,0.12311311811208725,-0.06238265335559845,-0.11480854451656342,-0.11359471082687378,-0.04030708223581314,0.11290232837200165,0.2542598247528076,0.11306974291801453,-0.00304722273722291,0.12327797710895538,-0.10939133912324905,0.07862990349531174,-0.022591864690184593,0.04962235689163208
0.018258724361658096,-0.0029938681982457638,-0.08785147964954376,0.125838041305542,0.05655622482299805,0.07617144286632538,0.06288193166255951,-0.1541866958141327,0.0390225425362587,-0.01639903336763382,0.0050561390817165375,0.03418898954987526,0.09489015489816666,0.2724924087524414,0.2052266001701355,-0.0972466766834259
0.0262429341673851,-0.0623839907348156,-0.0122078163549304,0.08112604916095734,-0.04439907148480415,0.025835542008280754,0.007414540741592646,-0.04782376438379288,0.19779072701931,0.10560217499732971,-0.07828939706087112,0.06365750730037689,0.027534356340765953,0.31089547276496887,0.07977667450904846,-0.04657438024878502
-0.005789333954453468,-0.0009019942954182625,-0.10268118977546692,0.12923498451709747,0.04362260550260544,0.0652710348367691,0.05010422691702843,-0.18409617245197296,-0.008731387555599213,-0.05927827209234238,-0.007787390612065792,0.03242278844118118,0.10714967548847198,0.2390434741973877,0.23669900000095367,-0.0680769756436348
0.06831672787666321,-0.021829945966601372,0.01853194087743759,0.05811776593327522,0.03123581036925316,0.027783427387475967,0.04792654886841774,-0.05308148264884949,0.1919320821762085,0.07720247656106949,-0.006479052826762199,0.10712848603725433,-0.010530727915465832,0.2806777358055115,0.1488286852836609,-0.054685819894075394
0.046996988356113434,-0.12438256293535233,-0.05534779280424118,-0.1305324137210846,-0.1216263622045517,-0.20043784379959106,0.14379587769508362,-0.08792538195848465,0.0028848694637417793,-0.11020206660032272,0.09853635728359222,0.09816848486661911,0.020103516057133675,0.05158587172627449,0.2181571125984192,0.02522032894194126
0.10679982602596283,-0.03734232485294342,0.12968213856220245,-0.10210618376731873,-0.10408557206392288,-0.1569029837846756,-0.0012085256166756153,0.10580622404813766,0.2355160266160965,0.09706824272871017,-0.005207580514252186,0.13347698748111725,-0.1164599061012268,0.06126993149518967,0.01637984625995159,0.043134696781635284
0.048143379390239716,-0.16184325516223907,-0.026187021285295486,-0.13634110987186432,-0.1241857036948204,-0.21858137845993042,0.12986193597316742,-0.06601817905902863,0.05354504659771919,-0.06947880983352661,0.10860127210617065,0.11768168956041336,-0.030374974012374878,0.07130911946296692,0.20118355751037598,0.04309573397040367
0.06964924186468124,-0.08082064986228943,0.13369813561439514,-0.11581678688526154,-0.16818606853485107,-0.1982998549938202,-0.028172627091407776,0.1287733018398285,0.18966959416866302,0.08581538498401642,0.00010928581468760967,0.07653839141130447,-0.1527893990278244,-0.025174861773848534,-0.06031027436256409,0.09841716289520264
-0.00034989649429917336,-0.07254820317029953,-0.1057056412100792,0.07865547388792038,-0.02056279219686985,0.015515703707933426,0.07913700491189957,-0.1757345348596573,-0.01179414801299572,-0.06066099926829338,0.011945819482207298,0.036761052906513214,0.09508886933326721,0.23472996056079865,0.23751799762248993,-0.06599774956703186
0.018268954008817673,-0.04492805898189545,-0.01039197202771902,0.07442811876535416,-0.046561650931835175,0.017401961609721184,0.024188989773392677,-0.07159939408302307,0.17731113731861115,0.10748818516731262,-0.03242567554116249,0.08049774169921875,0.03929071128368378,0.30824726819992065,0.10383283346891403,-0.04128797724843025
0.03804751858115196,-0.0017175786197185516,0.019819939509034157,0.10184063017368317,-0.009815901517868042,0.04064704477787018,-0.007865546271204948,-0.05003614351153374,0.2038288712501526,0.129464790225029,-0.0613618902862072,0.05193516984581947,0.007511247880756855,0.29071852564811707,0.08068720251321793,-0.04919135570526123
-0.020271243527531624,-0.004200535360723734,-0.07179708033800125,0.13950258493423462,0.051515843719244,0.11964891105890274,0.044644396752119064,-0.15491478145122528,0.03500884771347046,0.007604510989040136,-0.03471760079264641,0.003112402744591236,0.10386624932289124,0.28428804874420166,0.1701916754245758,-0.08441213518381119
0.058391913771629333,0.018702439963817596,0.12917441129684448,0.024254074320197105,-0.053020406514406204,-0.002579957479611039,-0.056400105357170105,0.07865622639656067,0.28796452283859253,0.16575933992862701,-0.0696113333106041,0.08854197710752487,-0.06284017115831375,0.18803678452968597,-0.018407398834824562,-0.013075211085379124
0.025884883478283882,-0.15759891271591187,-0.057526107877492905,-0.0685061439871788,-0.1366264373064041,-0.13064351677894592,0.13363730907440186,-0.11921501904726028,0.040019333362579346,-0.06513810902833939,0.08628302812576294,0.09252776950597763,0.06042712926864624,0.17683643102645874,0.19727665185928345,-0.01246089581400156
0.05186418071389198,0.03772182762622833,0.03848535567522049,0.09077657014131546,0.035474665462970734,0.05841781198978424,0.012929774820804596,-0.019033651798963547,0.21933166682720184,0.1311345398426056,-0.059058237820863724,0.07084188610315323,0.012761282734572887,0.2981985807418823,0.09585324674844742,-0.056345272809267044
-0.00259156571701169,-0.03868867829442024,-0.06335444748401642,0.13873909413814545,0.008368048816919327,0.10741396248340607,0.04221760481595993,-0.15467259287834167,0.050565119832754135,0.018113035708665848,-0.029861541464924812,0.002214801497757435,0.10717931389808655,0.2815777659416199,0.18087001144886017,-0.06474895030260086
0.05686788633465767,-0.06930670142173767,0.12688571214675903,-0.07887904345989227,-0.1481766551733017,-0.13915200531482697,-0.059188112616539,0.1360192894935608,0.2513420283794403,0.12103910744190216,-0.01440482959151268,0.10569171607494354,-0.10944154858589172,0.07097043097019196,-0.07249683141708374,0.03811255097389221
0.015022724866867065,-0.15756343305110931,-0.08882305026054382,-0.02781321480870247,-0.13732394576072693,-0.11106628179550171,0.11000924557447433,-0.13435174524784088,0.02125609666109085,-0.06303057819604874,0.05188541114330292,0.07515372335910797,0.07925094664096832,0.18570129573345184,0.2093639224767685,-0.03021375834941864
0.04324720427393913,0.022165555506944656,0.07737705856561661,0.07282708585262299,-0.004216286353766918,0.03305448219180107,-0.025402512401342392,0.022565800696611404,0.2464131861925125,0.15453921258449554,-0.0544571727514267,0.08279947191476822,-0.020282598212361336,0.2611435353755951,0.02504166215658188,-0.046595871448516846
0.003579879179596901,-0.08886078745126724,-0.10219322144985199,0.045011527836322784,-0.022795533761382103,0.022507525980472565,0.10025444626808167,-0.18721544742584229,-0.004434491042047739,-0.049934305250644684,0.033449046313762665,0.042851321399211884,0.0969962403178215,0.24490034580230713,0.24019759893417358,-0.07108341157436371
0.039652012288570404,-0.03632832318544388,0.16075646877288818,-0.05838063731789589,-0.14403434097766876,-0.12324097007513046,-0.10920195281505585,0.16846759617328644,0.2213050127029419,0.1335272192955017,-0.05834559351205826,0.06279797106981277,-0.13570553064346313,-0.025168979540467262,-0.14074350893497467,0.07477639615535736
0.010768321342766285,-0.1779138594865799,-0.04825993627309799,-0.10941096395254135,-0.19558440148830414,-0.19247381389141083,0.1270400881767273,-0.11225561052560806,0.009223397821187973,-0.09690459072589874,0.10877417027950287,0.0835910215973854,0.044018518179655075,0.06303812563419342,0.19118142127990723,0.03643616661429405
0.07912816852331161,0.01855878159403801,0.11738946288824081,0.010802533477544785,-0.03148150444030762,-0.03786606714129448,-0.012650569900870323,0.05887410044670105,0.2826139032840729,0.16142013669013977,-0.02330668270587921,0.0984153226017952,-0.06361337006092072,0.2120686024427414,0.010259645991027355,-0.016630012542009354
-0.006747005507349968,-0.07337065041065216,-0.09252950549125671,0.0860174223780632,-0.012393493205308914,0.058132823556661606,0.08686882257461548,-0.1703294813632965,-0.0024627214297652245,-0.02285551279783249,0.015414769761264324,0.026849761605262756,0.10454461723566055,0.2517158091068268,0.21461951732635498,-0.07807406038045883
0.030654925853013992,-0.05930858105421066,0.1350504457950592,-0.07943280786275864,-0.1820279061794281,-0.15589678287506104,-0.07576942443847656,0.17567987740039825,0.20931866765022278,0.12221111357212067,-0.04500364512205124,0.06296923756599426,-0.12868066132068634,-0.0402250774204731,-0.12433706223964691,0.0925522968173027
0.019586624577641487,-0.15454427897930145,-0.08523545414209366,-0.07718265056610107,-0.16399778425693512,-0.14492963254451752,0.13373231887817383,-0.1358756721019745,-0.00951413158327341,-0.10496671497821808,0.1007448211312294,0.06512156873941422,0.06619477272033691,0.11167222261428833,0.19938260316848755,0.0008923092391341925
0.07234835624694824,0.005572878755629063,0.1498546153306961,-0.004469079896807671,-0.04521715268492699,-0.050191592425107956,-0.03322471305727959,0.09124600142240524,0.2733742594718933,0.14231392741203308,-0.04623473808169365,0.10735241323709488,-0.10327545553445816,0.14905387163162231,-0.01431618258357048,0.018912941217422485
0.03586876764893532,-0.13081040978431702,-0.08014177531003952,-0.05672135949134827,-0.07851734012365341,-0.12618333101272583,0.16362713277339935,-0.1307494342327118,0.013801571913063526,-0.08408425003290176,0.10547883063554764,0.0788322165608406,0.05586650222539902,0.16378705203533173,0.2553408145904541,-0.0352146252989769
0.037041325122117996,0.11398903280496597,0.052851952612400055,0.16375361382961273,0.13403630256652832,0.12681683897972107,-0.000879308907315135,-0.024839427322149277,0.19625972211360931,0.11061964184045792,-0.04292500019073486,0.05528132990002632,0.0011273089330643415,0.2459634691476822,0.04982220381498337,-0.07784310728311539
0.02501746639609337,0.08549497276544571,-0.035717807710170746,0.1417936384677887,0.11450374871492386,0.10805882513523102,0.04573411867022514,-0.10705479979515076,0.08915339410305023,0.03390150144696236,-0.0385746955871582,0.019341476261615753,0.05264183133840561,0.2931691110134125,0.16952139139175415,-0.08403932303190231
0.11019524186849594,-0.04213874787092209,0.09716285765171051,-0.07131345570087433,-0.08464672416448593,-0.1517624855041504,-0.006830030120909214,0.09655718505382538,0.2543807029724121,0.12426871061325073,-0.019979093223810196,0.13957837224006653,-0.11402194947004318,0.11778669059276581,0.006962220184504986,0.04800251126289368
